conversation_id_hash,message_timestamp,repository,artifact_kind,artifact_number,artifact_id,join_method,confidence,authorization_present,notes,caveat_ref
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703681801,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,53,4703758419,reconstructed,low,n/a,candidates:3,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,52,4692574011,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,52,4692589681,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,48,4690185518,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,48,4690195313,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,47,4677874387,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,47,4677876255,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,47,4677876279,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,46,4677832479,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,46,4677835175,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,45,4677817098,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,45,4677818884,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,45,4677818903,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,44,4677804280,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,44,4677805769,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
acf27d63d27a8471,,leray-hopf-notes,pr_review,43,4677791071,reconstructed,low,n/a,,"Q1 negative (no tool-role messages / connector payload in the export; see extractor inventory.json): every tier below exact-id/exact-body is circumstantial text-based evidence, not a direct attestation of a Connector write. pr_review rows are not filterable by connector routing (Reviews API omits performed_via_github_app) and are excluded from the connector-routed universe count. See analysis/connector-linkage-methodology.md."
